bbl,address,borough,unitsres,rs_units,yearbuilt,bldgclass,wow_link
3021310035,97 SOUTH 8 STREET,BK,30,0,1910,C6,https://whoownswhat.justfix.org/bbl/3021310035
3018390011,248 HANCOCK STREET,BK,14,0,1889,C1,https://whoownswhat.justfix.org/bbl/3018390011
3064470046,8806 BAY PARKWAY,BK,16,0,1927,C1,https://whoownswhat.justfix.org/bbl/3064470046
1020760023,517 WEST 144 STREET,MN,20,0,1880,C6,https://whoownswhat.justfix.org/bbl/1020760023
1012440020,306 WEST 80 STREET,MN,30,0,1899,D5,https://whoownswhat.justfix.org/bbl/1012440020
1011450049,140 WEST 74 STREET,MN,31,0,1889,D4,https://whoownswhat.justfix.org/bbl/1011450049
1016020033,71 EAST 96 STREET,MN,30,0,1920,D7,https://whoownswhat.justfix.org/bbl/1016020033
3031060001,66 GRAHAM AVENUE,BK,30,0,1925,C7,https://whoownswhat.justfix.org/bbl/3031060001
3011730082,357 ST JOHNS PLACE,BK,16,0,1909,C1,https://whoownswhat.justfix.org/bbl/3011730082
1002820031,91 EAST BROADWAY,MN,120,0,1910,N2,https://whoownswhat.justfix.org/bbl/1002820031
3002410001,200 HICKS STREET,BK,17,0,1911,D4,https://whoownswhat.justfix.org/bbl/3002410001
2031340009,968 BRONX PARK SOUTH,BX,27,0,1923,D1,https://whoownswhat.justfix.org/bbl/2031340009
1014990069,2 EAST 88 STREET,MN,14,0,1930,D4,https://whoownswhat.justfix.org/bbl/1014990069
3050620035,144 WOODRUFF AVENUE,BK,15,0,1905,C1,https://whoownswhat.justfix.org/bbl/3050620035
1003500066,163 ATTORNEY STREET,MN,18,0,1910,C1,https://whoownswhat.justfix.org/bbl/1003500066
5040310001,15 TITUS AVENUE,SI,12,0,1973,C1,https://whoownswhat.justfix.org/bbl/5040310001
1014980001,1050 5 AVENUE,MN,90,0,1958,D4,https://whoownswhat.justfix.org/bbl/1014980001
1018320006,49 WEST 96 STREET,MN,40,0,1941,D4,https://whoownswhat.justfix.org/bbl/1018320006
1007400044,322 WEST 17 STREET,MN,12,0,1910,C6,https://whoownswhat.justfix.org/bbl/1007400044
1019180002,2263 ADAM C POWELL BLVD,MN,16,0,1926,C7,https://whoownswhat.justfix.org/bbl/1019180002
1003950007,207 AVENUE B,MN,20,0,1900,C7,https://whoownswhat.justfix.org/bbl/1003950007
3010980001,420 12 STREET,BK,70,0,1881,C6,https://whoownswhat.justfix.org/bbl/3010980001
1013870014,898 MADISON AVENUE,MN,34,0,1937,D4,https://whoownswhat.justfix.org/bbl/1013870014
3036600007,17 PENNSYLVANIA AVENUE,BK,20,0,1905,C6,https://whoownswhat.justfix.org/bbl/3036600007
2031710001,2238 MORRIS AVENUE,BX,39,0,1926,C7,https://whoownswhat.justfix.org/bbl/2031710001
1019150012,143 WEST 130 STREET,MN,11,0,1880,N9,https://whoownswhat.justfix.org/bbl/1019150012
3031880053,225 STARR STREET,BK,13,0,1931,D2,https://whoownswhat.justfix.org/bbl/3031880053
1021430055,1291 ST NICHOLAS AVENUE,MN,17,0,1930,C7,https://whoownswhat.justfix.org/bbl/1021430055
1019250047,232 WEST 120 STREET,MN,29,0,1910,C4,https://whoownswhat.justfix.org/bbl/1019250047
1007980066,142 WEST 23 STREET,MN,68,0,1989,D9,https://whoownswhat.justfix.org/bbl/1007980066
5035940001,2162 RICHMOND ROAD,SI,12,0,1939,C7,https://whoownswhat.justfix.org/bbl/5035940001
4098420076,87-14 HOMELAWN STREET,QN,34,0,1927,D4,https://whoownswhat.justfix.org/bbl/4098420076
1019700034,1437 AMSTERDAM AVENUE,MN,13,0,1920,C7,https://whoownswhat.justfix.org/bbl/1019700034
1008440019,33 UNION SQUARE,MN,20,0,1893,D6,https://whoownswhat.justfix.org/bbl/1008440019
3014390007,343 HOWARD AVENUE,BK,23,0,1910,C1,https://whoownswhat.justfix.org/bbl/3014390007
1019180015,151 WEST 133 STREET,MN,17,0,1915,C4,https://whoownswhat.justfix.org/bbl/1019180015
3013990029,1346 EASTERN PARKWAY,BK,28,0,1915,C6,https://whoownswhat.justfix.org/bbl/3013990029
1012010029,271 CENTRAL PARK WEST,MN,26,0,1913,D4,https://whoownswhat.justfix.org/bbl/1012010029
3051540035,1115 DORCHESTER ROAD,BK,28,0,1930,C6,https://whoownswhat.justfix.org/bbl/3051540035
1021290055,507 WEST 172 STREET,MN,22,0,1910,C1,https://whoownswhat.justfix.org/bbl/1021290055
1005730075,61 WEST 9 STREET,MN,60,0,1925,D4,https://whoownswhat.justfix.org/bbl/1005730075
1006370036,151 CHARLES STREET,MN,12,0,1979,C6,https://whoownswhat.justfix.org/bbl/1006370036
4051410036,43-29 BYRD STREET,QN,16,0,0,D6,https://whoownswhat.justfix.org/bbl/4051410036
3013800014,1540 STERLING PLACE,BK,34,0,1923,D1,https://whoownswhat.justfix.org/bbl/3013800014
1004680013,208 EAST 13 STREET,MN,13,0,1930,D5,https://whoownswhat.justfix.org/bbl/1004680013
4033340250,78-14 AUSTIN STREET,QN,60,0,1932,D4,https://whoownswhat.justfix.org/bbl/4033340250
3057400029,1354 63 STREET,BK,15,0,1916,C1,https://whoownswhat.justfix.org/bbl/3057400029
1008860084,104 EAST 31 STREET,MN,24,0,1910,D3,https://whoownswhat.justfix.org/bbl/1008860084
1018840040,506 WEST 113 STREET,MN,22,0,1925,D1,https://whoownswhat.justfix.org/bbl/1018840040
2026910097,1065 HALL PLACE,BX,21,0,2003,D1,https://whoownswhat.justfix.org/bbl/2026910097
1020720037,502 WEST 141 STREET,MN,12,0,1910,C6,https://whoownswhat.justfix.org/bbl/1020720037
1019880101,505 WEST 135 STREET,MN,21,0,1910,C1,https://whoownswhat.justfix.org/bbl/1019880101
1020340021,211 WEST 148 STREET,MN,15,0,1920,C1,https://whoownswhat.justfix.org/bbl/1020340021
1019630048,110 MORNINGSIDE DRIVE,MN,52,0,1910,D1,https://whoownswhat.justfix.org/bbl/1019630048
4014720034,37-56 85 STREET,QN,12,0,1921,C6,https://whoownswhat.justfix.org/bbl/4014720034
2045730005,829 ADEE AVENUE,BX,74,0,1927,C6,https://whoownswhat.justfix.org/bbl/2045730005
4051930009,43-35 UNION STREET,QN,156,0,1954,D4,https://whoownswhat.justfix.org/bbl/4051930009
1007530008,355 WEST 29 STREET,MN,13,0,1852,C6,https://whoownswhat.justfix.org/bbl/1007530008
1019180019,127 WEST 133 STREET,MN,24,0,1926,C6,https://whoownswhat.justfix.org/bbl/1019180019
3076170030,1141 EAST 35 STREET,BK,13,0,1928,C1,https://whoownswhat.justfix.org/bbl/3076170030
1020610032,729 ST NICHOLAS AVENUE,MN,14,0,1886,C6,https://whoownswhat.justfix.org/bbl/1020610032
1007980054,118 WEST 23 STREET,MN,42,0,1987,D7,https://whoownswhat.justfix.org/bbl/1007980054
1011620020,225 WEST 70 STREET,MN,38,0,1968,D4,https://whoownswhat.justfix.org/bbl/1011620020
3001970040,96 3 AVENUE,BK,11,0,1920,C7,https://whoownswhat.justfix.org/bbl/3001970040
1013870033,57 EAST 72 STREET,MN,19,0,1924,C6,https://whoownswhat.justfix.org/bbl/1013870033
1007430080,160 9 AVENUE,MN,35,0,1920,C6,https://whoownswhat.justfix.org/bbl/1007430080
1011660058,250 WEST 75 STREET,MN,36,0,1922,D4,https://whoownswhat.justfix.org/bbl/1011660058
1019220014,231 WEST 116 STREET,MN,18,0,1910,C7,https://whoownswhat.justfix.org/bbl/1019220014
1015030051,1293 MADISON AVENUE,MN,16,0,1890,C7,https://whoownswhat.justfix.org/bbl/1015030051
1010580004,692 10 AVENUE,MN,12,0,1920,C7,https://whoownswhat.justfix.org/bbl/1010580004
1012300061,470 WEST END AVENUE,MN,106,0,1928,D4,https://whoownswhat.justfix.org/bbl/1012300061
3020960014,205 ASHLAND PLACE,BK,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/3020960014
1021790440,350 CABRINI BOULEVARD,MN,76,0,1935,D4,https://whoownswhat.justfix.org/bbl/1021790440
1013810069,2 EAST 67 STREET,MN,15,0,1928,D4,https://whoownswhat.justfix.org/bbl/1013810069
3007980031,362 51 STREET,BK,15,0,1931,N9,https://whoownswhat.justfix.org/bbl/3007980031
3053050051,36 DAHILL ROAD,BK,84,0,1950,D4,https://whoownswhat.justfix.org/bbl/3053050051
1009160051,218 EAST 36 STREET,MN,11,0,1900,C1,https://whoownswhat.justfix.org/bbl/1009160051
1014940059,8 EAST 83 STREET,MN,84,0,1963,D4,https://whoownswhat.justfix.org/bbl/1014940059
3012120065,1055 BERGEN STREET,BK,16,0,1905,C6,https://whoownswhat.justfix.org/bbl/3012120065
3046940067,474 EAST 98 STREET,BK,43,0,1928,C1,https://whoownswhat.justfix.org/bbl/3046940067
1014910016,1040 MADISON AVENUE,MN,18,0,1925,D4,https://whoownswhat.justfix.org/bbl/1014910016
3012690004,542 EASTERN PARKWAY,BK,14,0,1920,D7,https://whoownswhat.justfix.org/bbl/3012690004
1020720026,507 WEST 140 STREET,MN,15,0,1920,C6,https://whoownswhat.justfix.org/bbl/1020720026
2028700050,1985 DAVIDSON AVENUE,BX,45,0,1924,D5,https://whoownswhat.justfix.org/bbl/2028700050
1011200022,15 WEST 67 STREET,MN,33,0,1905,D4,https://whoownswhat.justfix.org/bbl/1011200022
1007400046,326 WEST 17 STREET,MN,12,0,1910,C6,https://whoownswhat.justfix.org/bbl/1007400046
2026230004,560 EAGLE AVENUE,BX,12,0,1981,C9,https://whoownswhat.justfix.org/bbl/2026230004
1016020069,1158 5 AVENUE,MN,58,0,1924,D4,https://whoownswhat.justfix.org/bbl/1016020069
3022640059,567 FLUSHING AVENUE,BK,20,0,1931,D9,https://whoownswhat.justfix.org/bbl/3022640059
1003500028,23 CLINTON STREET,MN,16,0,1920,C7,https://whoownswhat.justfix.org/bbl/1003500028
1003850037,25 AVENUE C,MN,13,0,2000,C1,https://whoownswhat.justfix.org/bbl/1003850037
1003740065,307 EAST 4 STREET,MN,20,0,1900,C6,https://whoownswhat.justfix.org/bbl/1003740065
1021540148,560 WEST 183 STREET,MN,12,0,1950,C5,https://whoownswhat.justfix.org/bbl/1021540148
3050540019,210 PARKSIDE AVENUE,BK,23,0,1908,C7,https://whoownswhat.justfix.org/bbl/3050540019
1015670031,440 EAST 88 STREET,MN,35,0,1929,D3,https://whoownswhat.justfix.org/bbl/1015670031
1004150078,80 DELANCEY STREET,MN,29,0,1920,C7,https://whoownswhat.justfix.org/bbl/1004150078
3013210067,335 LEFFERTS AVENUE,BK,43,0,1927,C1,https://whoownswhat.justfix.org/bbl/3013210067
3013920008,269 ROCHESTER AVENUE,BK,16,0,1915,C1,https://whoownswhat.justfix.org/bbl/3013920008
1012050034,320 CENTRAL PARK WEST,MN,201,0,1931,D4,https://whoownswhat.justfix.org/bbl/1012050034
1004150032,127 ALLEN STREET,MN,24,0,1910,C7,https://whoownswhat.justfix.org/bbl/1004150032
1015350030,244 EAST 90 STREET,MN,20,0,1910,C6,https://whoownswhat.justfix.org/bbl/1015350030
2023980007,628 COURTLANDT AVENUE,BX,13,0,1920,C7,https://whoownswhat.justfix.org/bbl/2023980007
2038180028,2252 HAVILAND AVENUE,BX,15,0,1928,C1,https://whoownswhat.justfix.org/bbl/2038180028
3006690058,203 30 STREET,BK,21,0,1917,C1,https://whoownswhat.justfix.org/bbl/3006690058
1014360036,342 EAST 62 STREET,MN,24,0,1910,C1,https://whoownswhat.justfix.org/bbl/1014360036
3012180007,30 ROGERS AVENUE,BK,18,0,1900,C1,https://whoownswhat.justfix.org/bbl/3012180007
3012820025,1160 PRESIDENT STREET,BK,27,0,1919,C1,https://whoownswhat.justfix.org/bbl/3012820025
3019860007,272 GATES AVENUE,BK,16,0,1930,C6,https://whoownswhat.justfix.org/bbl/3019860007
1002980020,23 LUDLOW STREET,MN,12,0,1900,C7,https://whoownswhat.justfix.org/bbl/1002980020
1015350003,1589 3 AVENUE,MN,179,0,1980,D4,https://whoownswhat.justfix.org/bbl/1015350003
3011730072,395 ST JOHNS PLACE,BK,16,0,1911,C1,https://whoownswhat.justfix.org/bbl/3011730072
1020070041,108 WEST 139 STREET,MN,15,0,1910,C4,https://whoownswhat.justfix.org/bbl/1020070041
1019050142,118 WEST 121 STREET,MN,11,0,1889,C5,https://whoownswhat.justfix.org/bbl/1019050142
1015630016,441 EAST 83 STREET,MN,22,0,1905,C1,https://whoownswhat.justfix.org/bbl/1015630016
3065100001,840 EAST 8 STREET,BK,168,0,1953,D4,https://whoownswhat.justfix.org/bbl/3065100001
3066000008,1502 WEST 6 STREET,BK,24,0,1927,C7,https://whoownswhat.justfix.org/bbl/3066000008
1010410019,311 WEST 50 STREET,MN,102,0,2001,D6,https://whoownswhat.justfix.org/bbl/1010410019
1021280053,507 WEST 171 STREET,MN,30,0,1920,C1,https://whoownswhat.justfix.org/bbl/1021280053
1013170020,235 EAST 43 STREET,MN,22,0,1990,D3,https://whoownswhat.justfix.org/bbl/1013170020
1018670054,403 WEST 115 STREET,MN,30,0,1920,D1,https://whoownswhat.justfix.org/bbl/1018670054
1013670026,20 SUTTON PLACE SOUTH,MN,88,0,1953,D4,https://whoownswhat.justfix.org/bbl/1013670026
1016220051,1779 MADISON AVENUE,MN,19,0,1910,C6,https://whoownswhat.justfix.org/bbl/1016220051
1015940007,45 CENTRAL PARK NORTH,MN,47,0,1903,D4,https://whoownswhat.justfix.org/bbl/1015940007
1002920027,9 ELDRIDGE STREET,MN,18,0,1910,C7,https://whoownswhat.justfix.org/bbl/1002920027
1001990023,79 MULBERRY STREET,MN,16,0,1880,C7,https://whoownswhat.justfix.org/bbl/1001990023
4051370055,138-10 FRANKLIN AVENUE,QN,194,0,1961,D4,https://whoownswhat.justfix.org/bbl/4051370055
3017910069,VAN BUREN STREET,BK,42,0,2008,D1,https://whoownswhat.justfix.org/bbl/3017910069
1015530048,304 EAST 91 STREET,MN,12,0,1920,C1,https://whoownswhat.justfix.org/bbl/1015530048
3012030064,1447 PACIFIC STREET,BK,12,0,1905,C1,https://whoownswhat.justfix.org/bbl/3012030064
1012100058,164 WEST 80 STREET,MN,47,0,1900,C7,https://whoownswhat.justfix.org/bbl/1012100058
1015090001,925 PARK AVENUE,MN,38,0,1908,D4,https://whoownswhat.justfix.org/bbl/1015090001
3087910104,2717 EAST 28 STREET,BK,240,0,1955,D4,https://whoownswhat.justfix.org/bbl/3087910104
2028920017,1826 ANTHONY AVENUE,BX,128,0,0,D7,https://whoownswhat.justfix.org/bbl/2028920017
4129320129,131-72 223 STREET,QN,40,0,1957,M1,https://whoownswhat.justfix.org/bbl/4129320129
1011960035,227 CENTRAL PARK WEST,MN,22,0,1889,D4,https://whoownswhat.justfix.org/bbl/1011960035
1013470018,345 EAST 54 STREET,MN,59,0,1960,D4,https://whoownswhat.justfix.org/bbl/1013470018
3065910007,1410 EAST 10 STREET,BK,43,0,1997,N9,https://whoownswhat.justfix.org/bbl/3065910007
1019680023,22 CONVENT AVENUE,MN,19,0,1926,C1,https://whoownswhat.justfix.org/bbl/1019680023
1017560060,18 EAST 132 STREET,MN,11,0,1900,C6,https://whoownswhat.justfix.org/bbl/1017560060
1009050044,228 EAST 25 STREET,MN,12,0,1910,C5,https://whoownswhat.justfix.org/bbl/1009050044
1011680022,2162 BROADWAY,MN,113,0,1930,D4,https://whoownswhat.justfix.org/bbl/1011680022
1015050069,1125 5 AVENUE,MN,17,0,1926,D4,https://whoownswhat.justfix.org/bbl/1015050069
2031670028,2532 CRESTON AVENUE,BX,48,0,1915,C5,https://whoownswhat.justfix.org/bbl/2031670028
1010550038,406 WEST 46 STREET,MN,15,0,1910,C6,https://whoownswhat.justfix.org/bbl/1010550038
1011220029,91 CENTRAL PARK WEST,MN,92,0,1929,D4,https://whoownswhat.justfix.org/bbl/1011220029
4053330004,160-09 SANFORD AVENUE,QN,16,0,1926,C1,https://whoownswhat.justfix.org/bbl/4053330004
1021790258,17 CHITTENDEN AVENUE,MN,33,0,1939,D4,https://whoownswhat.justfix.org/bbl/1021790258
1014020033,1150 3 AVENUE,MN,96,0,1960,D4,https://whoownswhat.justfix.org/bbl/1014020033
1004360048,103 ST MARKS PLACE,MN,21,0,1920,C7,https://whoownswhat.justfix.org/bbl/1004360048
1004140023,95 ALLEN STREET,MN,13,0,1900,C7,https://whoownswhat.justfix.org/bbl/1004140023
1004040017,526 EAST 11 STREET,MN,18,0,1900,C7,https://whoownswhat.justfix.org/bbl/1004040017
1014930001,998 5 AVENUE,MN,17,0,1912,D4,https://whoownswhat.justfix.org/bbl/1014930001
4033740001,617 GRANDVIEW AVENUE,QN,24,0,1929,C1,https://whoownswhat.justfix.org/bbl/4033740001
1014360005,305 EAST 61 STREET,MN,35,0,1900,D7,https://whoownswhat.justfix.org/bbl/1014360005
3058510033,464 67 STREET,BK,12,0,1988,C6,https://whoownswhat.justfix.org/bbl/3058510033
5005970120,556 HOWARD AVENUE,SI,128,0,1951,C6,https://whoownswhat.justfix.org/bbl/5005970120
1005310027,28 EAST 4 STREET,MN,14,0,1902,D4,https://whoownswhat.justfix.org/bbl/1005310027
3010890017,562 7 STREET,BK,16,0,1905,C1,https://whoownswhat.justfix.org/bbl/3010890017
2026840074,986 LEGGETT AVENUE,BX,21,0,1916,C6,https://whoownswhat.justfix.org/bbl/2026840074
1018270032,1840 ADAM C POWELL BLVD,MN,15,0,1925,C6,https://whoownswhat.justfix.org/bbl/1018270032
3018370058,93 HALSEY STREET,BK,16,0,1892,D7,https://whoownswhat.justfix.org/bbl/3018370058
2027970037,1779 MONROE AVENUE,BX,18,0,1930,C1,https://whoownswhat.justfix.org/bbl/2027970037
1019680037,411 WEST 128 STREET,MN,30,0,1920,C1,https://whoownswhat.justfix.org/bbl/1019680037
1009220070,295 1 AVENUE,MN,148,0,1963,D3,https://whoownswhat.justfix.org/bbl/1009220070
2027210042,1019 LONGWOOD AVENUE,BX,16,0,1931,C6,https://whoownswhat.justfix.org/bbl/2027210042
1017520011,23 EAST 127 STREET,MN,11,0,1910,C5,https://whoownswhat.justfix.org/bbl/1017520011
3034460001,751 EVERGREEN AVENUE,BK,103,0,1982,I6,https://whoownswhat.justfix.org/bbl/3034460001
1007440018,337 WEST 20 STREET,MN,12,0,1850,C6,https://whoownswhat.justfix.org/bbl/1007440018
3006850011,176 33 STREET,BK,12,0,1928,C1,https://whoownswhat.justfix.org/bbl/3006850011
1015020023,51 EAST 90 STREET,MN,38,0,1926,D4,https://whoownswhat.justfix.org/bbl/1015020023
1019180030,467 LENOX AVENUE,MN,25,0,1915,C7,https://whoownswhat.justfix.org/bbl/1019180030
1003890011,190 EAST 7 STREET,MN,174,0,1998,D1,https://whoownswhat.justfix.org/bbl/1003890011
1018950038,404 RIVERSIDE DRIVE,MN,48,0,1909,D4,https://whoownswhat.justfix.org/bbl/1018950038
3059590073,219 78 STREET,BK,41,0,1900,D4,https://whoownswhat.justfix.org/bbl/3059590073
1007220047,410 WEST 25 STREET,MN,12,0,1910,C6,https://whoownswhat.justfix.org/bbl/1007220047
4161870019,175 BEACH 114 STREET,QN,28,0,1929,C5,https://whoownswhat.justfix.org/bbl/4161870019
1001440023,84 THOMAS STREET,MN,12,0,1880,D4,https://whoownswhat.justfix.org/bbl/1001440023
2030100004,1670 LONGFELLOW AVENUE,BX,60,0,1928,D4,https://whoownswhat.justfix.org/bbl/2030100004
3072740015,440 NEPTUNE AVENUE,BK,572,0,1964,D4,https://whoownswhat.justfix.org/bbl/3072740015
1010740030,639 10 AVENUE,MN,15,0,1915,C7,https://whoownswhat.justfix.org/bbl/1010740030
1011170024,15A WEST 64 STREET,MN,20,0,1910,C4,https://whoownswhat.justfix.org/bbl/1011170024
1010330046,326 WEST 43 STREET,MN,40,0,1930,C6,https://whoownswhat.justfix.org/bbl/1010330046
2055170001,36A EDGEWATER PARK,BX,51,0,1930,A8,https://whoownswhat.justfix.org/bbl/2055170001
3002080310,204 COLUMBIA HEIGHTS,BK,16,0,1939,D1,https://whoownswhat.justfix.org/bbl/3002080310
4001690029,45-14 43 STREET,QN,23,0,1929,C6,https://whoownswhat.justfix.org/bbl/4001690029
1015190060,124 EAST 91 STREET,MN,24,0,1900,D4,https://whoownswhat.justfix.org/bbl/1015190060
1003060032,73 ELDRIDGE STREET,MN,22,0,1920,C7,https://whoownswhat.justfix.org/bbl/1003060032
3086770099,3017 BRIGHTON 7 STREET,BK,13,0,1932,C5,https://whoownswhat.justfix.org/bbl/3086770099
1021150021,522 WEST 157 STREET,MN,44,0,1928,D1,https://whoownswhat.justfix.org/bbl/1021150021
1015100065,108 EAST 82 STREET,MN,36,0,1916,D4,https://whoownswhat.justfix.org/bbl/1015100065
1019900050,460 RIVERSIDE DRIVE,MN,25,0,1910,D3,https://whoownswhat.justfix.org/bbl/1019900050
2026410030,587 WALES AVENUE,BX,36,0,1905,D1,https://whoownswhat.justfix.org/bbl/2026410030
1013900035,820 PARK AVENUE,MN,12,0,1927,D4,https://whoownswhat.justfix.org/bbl/1013900035
1019870048,518 WEST 134 STREET,MN,24,0,1905,C6,https://whoownswhat.justfix.org/bbl/1019870048
3052240150,2325 FOSTER AVENUE,BK,28,0,1931,C1,https://whoownswhat.justfix.org/bbl/3052240150
3016080052,1067 LAFAYETTE AVENUE,BK,16,0,1931,C1,https://whoownswhat.justfix.org/bbl/3016080052
2032140060,2505 GRAND AVENUE,BX,46,0,1924,I6,https://whoownswhat.justfix.org/bbl/2032140060
1003490029,69 CLINTON STREET,MN,16,0,1920,C7,https://whoownswhat.justfix.org/bbl/1003490029
1005260022,194 BLEECKER STREET,MN,22,0,1900,C6,https://whoownswhat.justfix.org/bbl/1005260022
1007460072,356 WEST 23 STREET,MN,14,0,1910,C6,https://whoownswhat.justfix.org/bbl/1007460072
1014970046,64 EAST 86 STREET,MN,38,0,1917,D4,https://whoownswhat.justfix.org/bbl/1014970046
1015220026,175 EAST 93 STREET,MN,16,0,1946,D4,https://whoownswhat.justfix.org/bbl/1015220026
1009050045,226 EAST 25 STREET,MN,24,0,1910,D5,https://whoownswhat.justfix.org/bbl/1009050045
1012390056,288 WEST 92 STREET,MN,30,0,1899,D4,https://whoownswhat.justfix.org/bbl/1012390056
4082630147,47-27 LITTLE NECK PARKWAY,QN,58,0,1961,D4,https://whoownswhat.justfix.org/bbl/4082630147
1014410017,333 EAST 66 STREET,MN,191,0,1964,D4,https://whoownswhat.justfix.org/bbl/1014410017
3009170023,546 40 STREET,BK,16,0,1920,C6,https://whoownswhat.justfix.org/bbl/3009170023
4003810030,32-03 39 AVENUE,QN,129,0,1965,D7,https://whoownswhat.justfix.org/bbl/4003810030
1005200056,47 KING STREET,MN,13,0,1900,C6,https://whoownswhat.justfix.org/bbl/1005200056
3021820055,141 ROSS STREET,BK,22,0,1927,C7,https://whoownswhat.justfix.org/bbl/3021820055
3035830006,49 RIVERDALE AVENUE,BK,26,0,1930,C7,https://whoownswhat.justfix.org/bbl/3035830006
1015620016,427 EAST 82 STREET,MN,17,0,1910,D1,https://whoownswhat.justfix.org/bbl/1015620016
2040070001,437 MORRIS PARK AVENUE,BX,68,0,1927,D7,https://whoownswhat.justfix.org/bbl/2040070001
2025110027,100 WEST 162 STREET,BX,13,0,1907,C6,https://whoownswhat.justfix.org/bbl/2025110027
3047190009,4722 SNYDER AVENUE,BK,16,0,1930,C1,https://whoownswhat.justfix.org/bbl/3047190009
1012360003,588 WEST END AVENUE,MN,67,0,1922,D4,https://whoownswhat.justfix.org/bbl/1012360003
1014330007,221 EAST 78 STREET,MN,54,0,1948,D4,https://whoownswhat.justfix.org/bbl/1014330007
3012870039,1040 CARROLL STREET,BK,59,0,1927,D4,https://whoownswhat.justfix.org/bbl/3012870039
2025100050,1177 ANDERSON AVENUE,BX,119,0,1929,D4,https://whoownswhat.justfix.org/bbl/2025100050
3035400013,185 AMBOY STREET,BK,16,0,1930,C1,https://whoownswhat.justfix.org/bbl/3035400013
1000920017,47 ANN STREET,MN,12,0,1900,D9,https://whoownswhat.justfix.org/bbl/1000920017
3009570062,759 PRESIDENT STREET,BK,32,0,1902,D4,https://whoownswhat.justfix.org/bbl/3009570062
1013960001,535 PARK AVENUE,MN,31,0,1910,D4,https://whoownswhat.justfix.org/bbl/1013960001
2039080001,362 BRONX PARK AVENUE,BX,15,0,1902,C5,https://whoownswhat.justfix.org/bbl/2039080001
3010870023,598 6 STREET,BK,15,0,1905,C1,https://whoownswhat.justfix.org/bbl/3010870023
1003910048,323 EAST 8 STREET,MN,25,0,1910,C6,https://whoownswhat.justfix.org/bbl/1003910048
1014320045,1359 3 AVENUE,MN,126,0,1965,D4,https://whoownswhat.justfix.org/bbl/1014320045
1019130029,361 LENOX AVENUE,MN,18,0,1910,C7,https://whoownswhat.justfix.org/bbl/1019130029
4032050008,68-20 BURNS STREET,QN,24,0,1920,D4,https://whoownswhat.justfix.org/bbl/4032050008
1001750020,43 WHITE STREET,MN,17,0,1868,D5,https://whoownswhat.justfix.org/bbl/1001750020
1021620052,145 WADSWORTH AVENUE,MN,15,0,1907,C6,https://whoownswhat.justfix.org/bbl/1021620052
3050790019,142 ST PAULS PLACE,BK,16,0,1912,D9,https://whoownswhat.justfix.org/bbl/3050790019
3056010001,4313 9 AVENUE,BK,30,0,1923,C6,https://whoownswhat.justfix.org/bbl/3056010001
1020720010,557 WEST 140 STREET,MN,15,0,1910,C6,https://whoownswhat.justfix.org/bbl/1020720010
1015070069,1148 5 AVENUE,MN,59,0,1923,D4,https://whoownswhat.justfix.org/bbl/1015070069
1004400052,415 EAST 12 STREET,MN,15,0,1900,C6,https://whoownswhat.justfix.org/bbl/1004400052
3010580042,229 ST JOHNS PLACE,BK,19,0,1910,C1,https://whoownswhat.justfix.org/bbl/3010580042
4161660050,111-14 ROCKAWAY BEACH BLVD,QN,12,0,1930,C7,https://whoownswhat.justfix.org/bbl/4161660050
1013840037,710 PARK AVENUE,MN,84,0,1948,D4,https://whoownswhat.justfix.org/bbl/1013840037
4038800097,90-60 UNION TURNPIKE,QN,241,0,1965,D4,https://whoownswhat.justfix.org/bbl/4038800097
1010540001,614 10 AVENUE,MN,30,0,1998,D6,https://whoownswhat.justfix.org/bbl/1010540001
2022960010,346 EAST 134 STREET,BX,11,0,1905,C1,https://whoownswhat.justfix.org/bbl/2022960010
1007450018,331 WEST 21 STREET,MN,15,0,1900,C6,https://whoownswhat.justfix.org/bbl/1007450018
3034200046,25 SCHAEFER STREET,BK,33,0,2001,D9,https://whoownswhat.justfix.org/bbl/3034200046
3027910047,11 TEN EYCK STREET,BK,24,0,1920,C1,https://whoownswhat.justfix.org/bbl/3027910047
2038180034,2260 HAVILAND AVENUE,BX,15,0,1928,C1,https://whoownswhat.justfix.org/bbl/2038180034
3050240057,516 FLATBUSH AVENUE,BK,11,0,1925,I9,https://whoownswhat.justfix.org/bbl/3050240057
